,subset,session,file,scale
43,4,0,data/ref/i03_m1.wav,SIG
44,4,0,data/ref/i03_m1.wav,OVRL
45,4,0,data/ref/i03_m2.wav,BAK
46,4,0,data/ref/i03_m2.wav,SIG
47,4,0,data/ref/i03_m2.wav,OVRL
48,4,0,data/ref/i01_m2.wav,BAK
49,4,0,data/ref/i01_m2.wav,SIG
50,4,0,data/ref/i01_m2.wav,OVRL
51,4,0,data/ref/i12_m1.wav,BAK
52,4,0,data/ref/i12_m1.wav,SIG
53,4,0,data/ref/i12_m1.wav,OVRL
54,4,0,data/ref/i01_f2.wav,BAK
55,4,0,data/ref/i01_f2.wav,SIG
56,4,0,data/ref/i01_f2.wav,OVRL
57,4,0,data/ref/i03_f2.wav,BAK
58,4,0,data/ref/i03_f2.wav,SIG
59,4,0,data/ref/i03_f2.wav,OVRL
60,4,0,data/ref/i07_m1.wav,BAK
61,4,0,data/ref/i07_m1.wav,SIG
62,4,0,data/ref/i07_m1.wav,OVRL
63,4,0,data/ref/i09_f1.wav,BAK
64,4,0,data/ref/i09_f1.wav,SIG
65,4,0,data/ref/i09_f1.wav,OVRL
66,4,0,data/ref/i11_m2.wav,BAK
67,4,0,data/ref/i11_m2.wav,SIG
68,4,0,data/ref/i11_m2.wav,OVRL
69,4,0,data/ref/i06_f1.wav,BAK
70,4,0,data/ref/i06_f1.wav,SIG
71,4,0,data/ref/i06_f1.wav,OVRL
72,4,0,data/ref/i02_f1.wav,SIG
73,4,0,data/ref/i02_f1.wav,BAK
74,4,0,data/ref/i02_f1.wav,OVRL
75,4,0,data/ref/i05_m2.wav,SIG
76,4,0,data/ref/i05_m2.wav,BAK
77,4,0,data/ref/i05_m2.wav,OVRL
78,4,0,data/ref/i05_f1.wav,SIG
79,4,0,data/ref/i05_f1.wav,BAK
80,4,0,data/ref/i05_f1.wav,OVRL
81,4,0,data/ref/i02_m1.wav,SIG
82,4,0,data/ref/i02_m1.wav,BAK
83,4,0,data/ref/i02_m1.wav,OVRL
84,4,0,data/ref/i06_m1.wav,SIG
85,4,0,data/ref/i06_m1.wav,BAK
86,4,0,data/ref/i06_m1.wav,OVRL
87,4,0,data/ref/i03_f1.wav,SIG
88,4,0,data/ref/i03_f1.wav,BAK
89,4,0,data/ref/i03_f1.wav,OVRL
90,4,0,data/ref/i11_f2.wav,SIG
91,4,0,data/ref/i11_f2.wav,BAK
92,4,0,data/ref/i11_f2.wav,OVRL
93,4,0,data/ref/i09_m2.wav,SIG
94,4,0,data/ref/i09_m2.wav,BAK
95,4,0,data/ref/i09_m2.wav,OVRL
96,4,0,data/ref/i10_m2.wav,SIG
97,4,0,data/ref/i10_m2.wav,BAK
98,4,0,data/ref/i10_m2.wav,OVRL
99,4,0,data/ref/i01_f1.wav,SIG
100,4,0,data/ref/i01_f1.wav,BAK
101,4,0,data/ref/i01_f1.wav,OVRL
102,4,0,data/ref/i02_f2.wav,SIG
103,4,0,data/ref/i02_f2.wav,BAK
104,4,0,data/ref/i02_f2.wav,OVRL
105,4,0,data/ref/i12_m2.wav,SIG
106,4,0,data/ref/i12_m2.wav,BAK
107,4,0,data/ref/i12_m2.wav,OVRL
108,4,0,data/ref/i11_m1.wav,SIG
109,4,0,data/ref/i11_m1.wav,BAK
110,4,0,data/ref/i11_m1.wav,OVRL
111,4,0,data/ref/i10_f2.wav,SIG
112,4,0,data/ref/i10_f2.wav,BAK
113,4,0,data/ref/i10_f2.wav,OVRL
114,4,0,data/ref/i10_m1.wav,SIG
115,4,0,data/ref/i10_m1.wav,BAK
116,4,0,data/ref/i10_m1.wav,OVRL
117,4,0,data/ref/i06_f2.wav,SIG
118,4,0,data/ref/i06_f2.wav,BAK
119,4,0,data/ref/i06_f2.wav,OVRL
120,4,0,data/ref/i07_f1.wav,SIG
121,4,0,data/ref/i07_f1.wav,BAK
122,4,0,data/ref/i07_f1.wav,OVRL
123,4,0,data/ref/i04_f2.wav,SIG
124,4,0,data/ref/i04_f2.wav,BAK
125,4,0,data/ref/i04_f2.wav,OVRL
126,4,0,data/ref/i02_m2.wav,SIG
127,4,0,data/ref/i02_m2.wav,BAK
128,4,0,data/ref/i02_m2.wav,OVRL
129,4,0,data/ref/i04_m1.wav,SIG
130,4,0,data/ref/i04_m1.wav,BAK
131,4,0,data/ref/i04_m1.wav,OVRL
132,4,0,data/ref/i04_f1.wav,SIG
133,4,0,data/ref/i04_f1.wav,BAK
134,4,0,data/ref/i04_f1.wav,OVRL
135,4,0,data/ref/i12_f1.wav,SIG
136,4,0,data/ref/i12_f1.wav,BAK
137,4,0,data/ref/i12_f1.wav,OVRL
138,4,0,data/ref/i10_f1.wav,SIG
139,4,0,data/ref/i10_f1.wav,BAK
140,4,0,data/ref/i10_f1.wav,OVRL
141,4,0,data/ref/i08_m2.wav,SIG
142,4,0,data/ref/i08_m2.wav,BAK
143,4,0,data/ref/i08_m2.wav,OVRL
144,4,1,data/C0/S21_P45_43.wav,BAK
145,4,1,data/C0/S21_P45_43.wav,SIG
146,4,1,data/C0/S21_P45_43.wav,OVRL
147,4,1,data/C2/S21_P45_43.wav,BAK
148,4,1,data/C2/S21_P45_43.wav,SIG
149,4,1,data/C2/S21_P45_43.wav,OVRL
150,4,1,data/C3/S21_P45_25.wav,BAK
151,4,1,data/C3/S21_P45_25.wav,SIG
152,4,1,data/C3/S21_P45_25.wav,OVRL
153,4,1,data/C2/S01_P04_21.wav,BAK
154,4,1,data/C2/S01_P04_21.wav,SIG
155,4,1,data/C2/S01_P04_21.wav,OVRL
156,4,1,data/C4/S01_P04_60.wav,BAK
157,4,1,data/C4/S01_P04_60.wav,SIG
158,4,1,data/C4/S01_P04_60.wav,OVRL
159,4,1,data/C1/S21_P45_19.wav,BAK
160,4,1,data/C1/S21_P45_19.wav,SIG
161,4,1,data/C1/S21_P45_19.wav,OVRL
162,4,1,data/C2/S21_P46_27.wav,BAK
163,4,1,data/C2/S21_P46_27.wav,SIG
164,4,1,data/C2/S21_P46_27.wav,OVRL
165,4,1,data/C1/S01_P01_18.wav,BAK
166,4,1,data/C1/S01_P01_18.wav,SIG
167,4,1,data/C1/S01_P01_18.wav,OVRL
168,4,1,data/C0/S21_P45_7.wav,BAK
169,4,1,data/C0/S21_P45_7.wav,SIG
170,4,1,data/C0/S21_P45_7.wav,OVRL
171,4,1,data/C1/S21_P45_7.wav,BAK
172,4,1,data/C1/S21_P45_7.wav,SIG
173,4,1,data/C1/S21_P45_7.wav,OVRL
174,4,1,data/C3/S21_P47_26.wav,BAK
175,4,1,data/C3/S21_P47_26.wav,SIG
176,4,1,data/C3/S21_P47_26.wav,OVRL
177,4,1,data/C2/S21_P47_3.wav,BAK
178,4,1,data/C2/S21_P47_3.wav,SIG
179,4,1,data/C2/S21_P47_3.wav,OVRL
180,4,1,data/C1/S01_P02_3.wav,BAK
181,4,1,data/C1/S01_P02_3.wav,SIG
182,4,1,data/C1/S01_P02_3.wav,OVRL
183,4,1,data/C1/S21_P45_31.wav,BAK
184,4,1,data/C1/S21_P45_31.wav,SIG
185,4,1,data/C1/S21_P45_31.wav,OVRL
186,4,1,data/C4/S21_P46_30.wav,BAK
187,4,1,data/C4/S21_P46_30.wav,SIG
188,4,1,data/C4/S21_P46_30.wav,OVRL
189,4,1,data/C2/S01_P04_56.wav,BAK
190,4,1,data/C2/S01_P04_56.wav,SIG
191,4,1,data/C2/S01_P04_56.wav,OVRL
192,4,1,data/C1/S01_P02_10.wav,BAK
193,4,1,data/C1/S01_P02_10.wav,SIG
194,4,1,data/C1/S01_P02_10.wav,OVRL
195,4,1,data/C2/S21_P47_7.wav,BAK
196,4,1,data/C2/S21_P47_7.wav,SIG
197,4,1,data/C2/S21_P47_7.wav,OVRL
198,4,1,data/C3/S21_P47_19.wav,BAK
199,4,1,data/C3/S21_P47_19.wav,SIG
200,4,1,data/C3/S21_P47_19.wav,OVRL
201,4,1,data/C0/S21_P47_3.wav,BAK
202,4,1,data/C0/S21_P47_3.wav,SIG
203,4,1,data/C0/S21_P47_3.wav,OVRL
204,4,1,data/C0/S01_P01_14.wav,BAK
205,4,1,data/C0/S01_P01_14.wav,SIG
206,4,1,data/C0/S01_P01_14.wav,OVRL
207,4,1,data/C1/S01_P04_25.wav,BAK
208,4,1,data/C1/S01_P04_25.wav,SIG
209,4,1,data/C1/S01_P04_25.wav,OVRL
210,4,1,data/C4/S01_P04_25.wav,BAK
211,4,1,data/C4/S01_P04_25.wav,SIG
212,4,1,data/C4/S01_P04_25.wav,OVRL
213,4,1,data/C3/S01_P04_21.wav,BAK
214,4,1,data/C3/S01_P04_21.wav,SIG
215,4,1,data/C3/S01_P04_21.wav,OVRL
216,4,1,data/C2/S01_P03_12.wav,BAK
217,4,1,data/C2/S01_P03_12.wav,SIG
218,4,1,data/C2/S01_P03_12.wav,OVRL
219,4,1,data/C3/S01_P03_5.wav,BAK
220,4,1,data/C3/S01_P03_5.wav,SIG
221,4,1,data/C3/S01_P03_5.wav,OVRL
222,4,1,data/C2/S21_P45_31.wav,BAK
223,4,1,data/C2/S21_P45_31.wav,SIG
224,4,1,data/C2/S21_P45_31.wav,OVRL
225,4,1,data/C1/S01_P04_56.wav,BAK
226,4,1,data/C1/S01_P04_56.wav,SIG
227,4,1,data/C1/S01_P04_56.wav,OVRL
228,4,1,data/C3/S21_P47_7.wav,BAK
229,4,1,data/C3/S21_P47_7.wav,SIG
230,4,1,data/C3/S21_P47_7.wav,OVRL
231,4,1,data/C1/S21_P46_27.wav,BAK
232,4,1,data/C1/S21_P46_27.wav,SIG
233,4,1,data/C1/S21_P46_27.wav,OVRL
234,4,1,data/C0/S21_P47_16.wav,BAK
235,4,1,data/C0/S21_P47_16.wav,SIG
236,4,1,data/C0/S21_P47_16.wav,OVRL
237,4,1,data/C4/S01_P01_8.wav,BAK
238,4,1,data/C4/S01_P01_8.wav,SIG
239,4,1,data/C4/S01_P01_8.wav,OVRL
240,4,1,data/C4/S01_P02_10.wav,BAK
241,4,1,data/C4/S01_P02_10.wav,SIG
242,4,1,data/C4/S01_P02_10.wav,OVRL
243,4,1,data/C0/S21_P46_18.wav,BAK
244,4,1,data/C0/S21_P46_18.wav,SIG
245,4,1,data/C0/S21_P46_18.wav,OVRL
246,4,1,data/C4/S01_P04_3.wav,BAK
247,4,1,data/C4/S01_P04_3.wav,SIG
248,4,1,data/C4/S01_P04_3.wav,OVRL
249,4,1,data/C4/S01_P04_58.wav,BAK
250,4,1,data/C4/S01_P04_58.wav,SIG
251,4,1,data/C4/S01_P04_58.wav,OVRL
252,4,1,data/C1/S21_P47_26.wav,BAK
253,4,1,data/C1/S21_P47_26.wav,SIG
254,4,1,data/C1/S21_P47_26.wav,OVRL
255,4,1,data/C1/S01_P04_3.wav,BAK
256,4,1,data/C1/S01_P04_3.wav,SIG
257,4,1,data/C1/S01_P04_3.wav,OVRL
258,4,1,data/C0/S01_P04_56.wav,BAK
259,4,1,data/C0/S01_P04_56.wav,SIG
260,4,1,data/C0/S01_P04_56.wav,OVRL
261,4,1,data/C0/S21_P46_27.wav,BAK
262,4,1,data/C0/S21_P46_27.wav,SIG
263,4,1,data/C0/S21_P46_27.wav,OVRL
264,4,2,data/C0/S01_P04_60.wav,BAK
265,4,2,data/C0/S01_P04_60.wav,SIG
266,4,2,data/C0/S01_P04_60.wav,OVRL
267,4,2,data/C2/S01_P01_8.wav,BAK
268,4,2,data/C2/S01_P01_8.wav,SIG
269,4,2,data/C2/S01_P01_8.wav,OVRL
270,4,2,data/C3/S01_P04_56.wav,BAK
271,4,2,data/C3/S01_P04_56.wav,SIG
272,4,2,data/C3/S01_P04_56.wav,OVRL
273,4,2,data/C1/S21_P47_14.wav,BAK
274,4,2,data/C1/S21_P47_14.wav,SIG
275,4,2,data/C1/S21_P47_14.wav,OVRL
276,4,2,data/C1/S21_P45_43.wav,BAK
277,4,2,data/C1/S21_P45_43.wav,SIG
278,4,2,data/C1/S21_P45_43.wav,OVRL
279,4,2,data/C0/S21_P45_31.wav,BAK
280,4,2,data/C0/S21_P45_31.wav,SIG
281,4,2,data/C0/S21_P45_31.wav,OVRL
282,4,2,data/C1/S21_P47_16.wav,BAK
283,4,2,data/C1/S21_P47_16.wav,SIG
284,4,2,data/C1/S21_P47_16.wav,OVRL
285,4,2,data/C2/S01_P02_3.wav,BAK
286,4,2,data/C2/S01_P02_3.wav,SIG
287,4,2,data/C2/S01_P02_3.wav,OVRL
288,4,2,data/C3/S21_P46_30.wav,BAK
289,4,2,data/C3/S21_P46_30.wav,SIG
290,4,2,data/C3/S21_P46_30.wav,OVRL
291,4,2,data/C0/S21_P47_7.wav,BAK
292,4,2,data/C0/S21_P47_7.wav,SIG
293,4,2,data/C0/S21_P47_7.wav,OVRL
294,4,2,data/C0/S01_P04_25.wav,BAK
295,4,2,data/C0/S01_P04_25.wav,SIG
296,4,2,data/C0/S01_P04_25.wav,OVRL
297,4,2,data/C4/S21_P45_17.wav,BAK
298,4,2,data/C4/S21_P45_17.wav,SIG
299,4,2,data/C4/S21_P45_17.wav,OVRL
300,4,2,data/C3/S01_P04_3.wav,BAK
301,4,2,data/C3/S01_P04_3.wav,SIG
302,4,2,data/C3/S01_P04_3.wav,OVRL
303,4,2,data/C2/S21_P46_39.wav,BAK
304,4,2,data/C2/S21_P46_39.wav,SIG
305,4,2,data/C2/S21_P46_39.wav,OVRL
306,4,2,data/C0/S01_P03_5.wav,BAK
307,4,2,data/C0/S01_P03_5.wav,SIG
308,4,2,data/C0/S01_P03_5.wav,OVRL
309,4,2,data/C4/S21_P47_3.wav,BAK
310,4,2,data/C4/S21_P47_3.wav,SIG
311,4,2,data/C4/S21_P47_3.wav,OVRL
312,4,2,data/C3/S01_P04_58.wav,BAK
313,4,2,data/C3/S01_P04_58.wav,SIG
314,4,2,data/C3/S01_P04_58.wav,OVRL
315,4,2,data/C2/S21_P45_17.wav,BAK
316,4,2,data/C2/S21_P45_17.wav,SIG
317,4,2,data/C2/S21_P45_17.wav,OVRL
318,4,2,data/C2/S01_P01_3.wav,BAK
319,4,2,data/C2/S01_P01_3.wav,SIG
320,4,2,data/C2/S01_P01_3.wav,OVRL
321,4,2,data/C4/S21_P47_16.wav,BAK
322,4,2,data/C4/S21_P47_16.wav,SIG
323,4,2,data/C4/S21_P47_16.wav,OVRL
324,4,2,data/C3/S21_P46_18.wav,BAK
325,4,2,data/C3/S21_P46_18.wav,SIG
326,4,2,data/C3/S21_P46_18.wav,OVRL
327,4,2,data/C3/S01_P04_60.wav,BAK
328,4,2,data/C3/S01_P04_60.wav,SIG
329,4,2,data/C3/S01_P04_60.wav,OVRL
330,4,2,data/C1/S01_P04_58.wav,BAK
331,4,2,data/C1/S01_P04_58.wav,SIG
332,4,2,data/C1/S01_P04_58.wav,OVRL
333,4,2,data/C0/S01_P02_6.wav,BAK
334,4,2,data/C0/S01_P02_6.wav,SIG
335,4,2,data/C0/S01_P02_6.wav,OVRL
336,4,2,data/C1/S21_P45_25.wav,BAK
337,4,2,data/C1/S21_P45_25.wav,SIG
338,4,2,data/C1/S21_P45_25.wav,OVRL
339,4,2,data/C4/S21_P47_14.wav,BAK
340,4,2,data/C4/S21_P47_14.wav,SIG
341,4,2,data/C4/S21_P47_14.wav,OVRL
342,4,2,data/C1/S21_P47_7.wav,BAK
343,4,2,data/C1/S21_P47_7.wav,SIG
344,4,2,data/C1/S21_P47_7.wav,OVRL
345,4,2,data/C4/S21_P45_7.wav,BAK
346,4,2,data/C4/S21_P45_7.wav,SIG
347,4,2,data/C4/S21_P45_7.wav,OVRL
348,4,2,data/C4/S21_P45_25.wav,BAK
349,4,2,data/C4/S21_P45_25.wav,SIG
350,4,2,data/C4/S21_P45_25.wav,OVRL
351,4,2,data/C2/S21_P47_26.wav,BAK
352,4,2,data/C2/S21_P47_26.wav,SIG
353,4,2,data/C2/S21_P47_26.wav,OVRL
354,4,2,data/C4/S21_P46_27.wav,BAK
355,4,2,data/C4/S21_P46_27.wav,SIG
356,4,2,data/C4/S21_P46_27.wav,OVRL
357,4,2,data/C0/S01_P02_10.wav,BAK
358,4,2,data/C0/S01_P02_10.wav,SIG
359,4,2,data/C0/S01_P02_10.wav,OVRL
360,4,2,data/C0/S21_P45_19.wav,BAK
361,4,2,data/C0/S21_P45_19.wav,SIG
362,4,2,data/C0/S21_P45_19.wav,OVRL
363,4,2,data/C2/S21_P45_25.wav,BAK
364,4,2,data/C2/S21_P45_25.wav,SIG
365,4,2,data/C2/S21_P45_25.wav,OVRL
366,4,2,data/C4/S01_P04_56.wav,BAK
367,4,2,data/C4/S01_P04_56.wav,SIG
368,4,2,data/C4/S01_P04_56.wav,OVRL
369,4,2,data/C1/S21_P45_17.wav,BAK
370,4,2,data/C1/S21_P45_17.wav,SIG
371,4,2,data/C1/S21_P45_17.wav,OVRL
372,4,2,data/C3/S21_P45_17.wav,BAK
373,4,2,data/C3/S21_P45_17.wav,SIG
374,4,2,data/C3/S21_P45_17.wav,OVRL
375,4,2,data/C4/S01_P01_18.wav,BAK
376,4,2,data/C4/S01_P01_18.wav,SIG
377,4,2,data/C4/S01_P01_18.wav,OVRL
378,4,2,data/C4/S01_P01_14.wav,BAK
379,4,2,data/C4/S01_P01_14.wav,SIG
380,4,2,data/C4/S01_P01_14.wav,OVRL
381,4,2,data/C3/S01_P01_14.wav,BAK
382,4,2,data/C3/S01_P01_14.wav,SIG
383,4,2,data/C3/S01_P01_14.wav,OVRL
384,4,3,data/C3/S01_P02_6.wav,SIG
385,4,3,data/C3/S01_P02_6.wav,BAK
386,4,3,data/C3/S01_P02_6.wav,OVRL
387,4,3,data/C3/S21_P46_39.wav,SIG
388,4,3,data/C3/S21_P46_39.wav,BAK
389,4,3,data/C3/S21_P46_39.wav,OVRL
390,4,3,data/C3/S01_P01_8.wav,SIG
391,4,3,data/C3/S01_P01_8.wav,BAK
392,4,3,data/C3/S01_P01_8.wav,OVRL
393,4,3,data/C3/S21_P45_43.wav,SIG
394,4,3,data/C3/S21_P45_43.wav,BAK
395,4,3,data/C3/S21_P45_43.wav,OVRL
396,4,3,data/C0/S01_P01_8.wav,SIG
397,4,3,data/C0/S01_P01_8.wav,BAK
398,4,3,data/C0/S01_P01_8.wav,OVRL
399,4,3,data/C0/S01_P04_3.wav,SIG
400,4,3,data/C0/S01_P04_3.wav,BAK
401,4,3,data/C0/S01_P04_3.wav,OVRL
402,4,3,data/C3/S21_P47_1.wav,SIG
403,4,3,data/C3/S21_P47_1.wav,BAK
404,4,3,data/C3/S21_P47_1.wav,OVRL
405,4,3,data/C2/S01_P02_10.wav,SIG
406,4,3,data/C2/S01_P02_10.wav,BAK
407,4,3,data/C2/S01_P02_10.wav,OVRL
408,4,3,data/C1/S21_P47_1.wav,SIG
409,4,3,data/C1/S21_P47_1.wav,BAK
410,4,3,data/C1/S21_P47_1.wav,OVRL
411,4,3,data/C3/S01_P01_3.wav,SIG
412,4,3,data/C3/S01_P01_3.wav,BAK
413,4,3,data/C3/S01_P01_3.wav,OVRL
414,4,3,data/C4/S21_P46_39.wav,SIG
415,4,3,data/C4/S21_P46_39.wav,BAK
416,4,3,data/C4/S21_P46_39.wav,OVRL
417,4,3,data/C3/S21_P47_3.wav,SIG
418,4,3,data/C3/S21_P47_3.wav,BAK
419,4,3,data/C3/S21_P47_3.wav,OVRL
420,4,3,data/C1/S01_P04_21.wav,SIG
421,4,3,data/C1/S01_P04_21.wav,BAK
422,4,3,data/C1/S01_P04_21.wav,OVRL
423,4,3,data/C3/S01_P01_18.wav,SIG
424,4,3,data/C3/S01_P01_18.wav,BAK
425,4,3,data/C3/S01_P01_18.wav,OVRL
426,4,3,data/C0/S21_P47_1.wav,SIG
427,4,3,data/C0/S21_P47_1.wav,BAK
428,4,3,data/C0/S21_P47_1.wav,OVRL
429,4,3,data/C4/S21_P46_18.wav,SIG
430,4,3,data/C4/S21_P46_18.wav,BAK
431,4,3,data/C4/S21_P46_18.wav,OVRL
432,4,3,data/C4/S21_P47_19.wav,SIG
433,4,3,data/C4/S21_P47_19.wav,BAK
434,4,3,data/C4/S21_P47_19.wav,OVRL
435,4,3,data/C2/S01_P02_6.wav,SIG
436,4,3,data/C2/S01_P02_6.wav,BAK
437,4,3,data/C2/S01_P02_6.wav,OVRL
438,4,3,data/C3/S21_P46_27.wav,SIG
439,4,3,data/C3/S21_P46_27.wav,BAK
440,4,3,data/C3/S21_P46_27.wav,OVRL
441,4,3,data/C4/S01_P02_6.wav,SIG
442,4,3,data/C4/S01_P02_6.wav,BAK
443,4,3,data/C4/S01_P02_6.wav,OVRL
444,4,3,data/C0/S21_P47_19.wav,SIG
445,4,3,data/C0/S21_P47_19.wav,BAK
446,4,3,data/C0/S21_P47_19.wav,OVRL
447,4,3,data/C1/S21_P47_3.wav,SIG
448,4,3,data/C1/S21_P47_3.wav,BAK
449,4,3,data/C1/S21_P47_3.wav,OVRL
450,4,3,data/C2/S21_P47_16.wav,SIG
451,4,3,data/C2/S21_P47_16.wav,BAK
452,4,3,data/C2/S21_P47_16.wav,OVRL
453,4,3,data/C1/S01_P01_14.wav,SIG
454,4,3,data/C1/S01_P01_14.wav,BAK
455,4,3,data/C1/S01_P01_14.wav,OVRL
456,4,3,data/C1/S01_P02_6.wav,SIG
457,4,3,data/C1/S01_P02_6.wav,BAK
458,4,3,data/C1/S01_P02_6.wav,OVRL
459,4,3,data/C2/S21_P45_19.wav,SIG
460,4,3,data/C2/S21_P45_19.wav,BAK
461,4,3,data/C2/S21_P45_19.wav,OVRL
462,4,3,data/C0/S01_P03_12.wav,SIG
463,4,3,data/C0/S01_P03_12.wav,BAK
464,4,3,data/C0/S01_P03_12.wav,OVRL
465,4,3,data/C2/S01_P04_25.wav,SIG
466,4,3,data/C2/S01_P04_25.wav,BAK
467,4,3,data/C2/S01_P04_25.wav,OVRL
468,4,3,data/C1/S01_P04_60.wav,SIG
469,4,3,data/C1/S01_P04_60.wav,BAK
470,4,3,data/C1/S01_P04_60.wav,OVRL
471,4,3,data/C1/S21_P46_39.wav,SIG
472,4,3,data/C1/S21_P46_39.wav,BAK
473,4,3,data/C1/S21_P46_39.wav,OVRL
474,4,3,data/C0/S01_P01_18.wav,SIG
475,4,3,data/C0/S01_P01_18.wav,BAK
476,4,3,data/C0/S01_P01_18.wav,OVRL
477,4,3,data/C1/S01_P01_3.wav,SIG
478,4,3,data/C1/S01_P01_3.wav,BAK
479,4,3,data/C1/S01_P01_3.wav,OVRL
480,4,3,data/C0/S21_P47_26.wav,SIG
481,4,3,data/C0/S21_P47_26.wav,BAK
482,4,3,data/C0/S21_P47_26.wav,OVRL
483,4,3,data/C3/S21_P45_31.wav,SIG
484,4,3,data/C3/S21_P45_31.wav,BAK
485,4,3,data/C3/S21_P45_31.wav,OVRL
486,4,3,data/C2/S01_P04_60.wav,SIG
487,4,3,data/C2/S01_P04_60.wav,BAK
488,4,3,data/C2/S01_P04_60.wav,OVRL
489,4,3,data/C0/S21_P45_17.wav,SIG
490,4,3,data/C0/S21_P45_17.wav,BAK
491,4,3,data/C0/S21_P45_17.wav,OVRL
492,4,3,data/C4/S01_P01_3.wav,SIG
493,4,3,data/C4/S01_P01_3.wav,BAK
494,4,3,data/C4/S01_P01_3.wav,OVRL
495,4,3,data/C3/S21_P47_16.wav,SIG
496,4,3,data/C3/S21_P47_16.wav,BAK
497,4,3,data/C3/S21_P47_16.wav,OVRL
498,4,3,data/C2/S01_P04_3.wav,SIG
499,4,3,data/C2/S01_P04_3.wav,BAK
500,4,3,data/C2/S01_P04_3.wav,OVRL
501,4,3,data/C1/S21_P46_30.wav,SIG
502,4,3,data/C1/S21_P46_30.wav,BAK
503,4,3,data/C1/S21_P46_30.wav,OVRL
504,4,4,data/C4/S21_P45_19.wav,SIG
505,4,4,data/C4/S21_P45_19.wav,BAK
506,4,4,data/C4/S21_P45_19.wav,OVRL
507,4,4,data/C3/S01_P03_12.wav,SIG
508,4,4,data/C3/S01_P03_12.wav,BAK
509,4,4,data/C3/S01_P03_12.wav,OVRL
510,4,4,data/C0/S01_P04_21.wav,SIG
511,4,4,data/C0/S01_P04_21.wav,BAK
512,4,4,data/C0/S01_P04_21.wav,OVRL
513,4,4,data/C3/S01_P02_10.wav,SIG
514,4,4,data/C3/S01_P02_10.wav,BAK
515,4,4,data/C3/S01_P02_10.wav,OVRL
516,4,4,data/C3/S21_P47_14.wav,SIG
517,4,4,data/C3/S21_P47_14.wav,BAK
518,4,4,data/C3/S21_P47_14.wav,OVRL
519,4,4,data/C1/S21_P47_19.wav,SIG
520,4,4,data/C1/S21_P47_19.wav,BAK
521,4,4,data/C1/S21_P47_19.wav,OVRL
522,4,4,data/C0/S01_P01_3.wav,SIG
523,4,4,data/C0/S01_P01_3.wav,BAK
524,4,4,data/C0/S01_P01_3.wav,OVRL
525,4,4,data/C4/S01_P03_5.wav,SIG
526,4,4,data/C4/S01_P03_5.wav,BAK
527,4,4,data/C4/S01_P03_5.wav,OVRL
528,4,4,data/C3/S01_P02_3.wav,SIG
529,4,4,data/C3/S01_P02_3.wav,BAK
530,4,4,data/C3/S01_P02_3.wav,OVRL
531,4,4,data/C4/S21_P45_43.wav,SIG
532,4,4,data/C4/S21_P45_43.wav,BAK
533,4,4,data/C4/S21_P45_43.wav,OVRL
534,4,4,data/C1/S01_P03_5.wav,SIG
535,4,4,data/C1/S01_P03_5.wav,BAK
536,4,4,data/C1/S01_P03_5.wav,OVRL
537,4,4,data/C4/S21_P47_26.wav,SIG
538,4,4,data/C4/S21_P47_26.wav,BAK
539,4,4,data/C4/S21_P47_26.wav,OVRL
540,4,4,data/C2/S21_P47_19.wav,SIG
